discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9547),tensor(0.3597),tensor(-10467.0244),0.44415926933288574,False,,,19,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-05,1677251345,16.50939917564392,11820,DESKTOP-5426U45,127.0.0.1,16.50939917564392,0,19,0.005489349365234375
tensor(0.9551),tensor(0.3581),tensor(-11077.9756),0.4401829242706299,False,,,20,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-06,1677251346,16.94958209991455,11820,DESKTOP-5426U45,127.0.0.1,16.94958209991455,0,20,0.005489349365234375
tensor(0.9556),tensor(0.3564),tensor(-11831.1162),0.4346930980682373,False,,,21,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-06,1677251346,17.384275197982788,11820,DESKTOP-5426U45,127.0.0.1,17.384275197982788,0,21,0.005489349365234375
tensor(0.9554),tensor(0.3547),tensor(-12647.5742),0.4326956272125244,False,,,22,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-07,1677251347,17.816970825195312,11820,DESKTOP-5426U45,127.0.0.1,17.816970825195312,0,22,0.005489349365234375
tensor(0.9559),tensor(0.3531),tensor(-13452.6904),0.4311988353729248,False,,,23,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-07,1677251347,18.248169660568237,11820,DESKTOP-5426U45,127.0.0.1,18.248169660568237,0,23,0.005489349365234375
tensor(0.9561),tensor(0.3515),tensor(-14235.0234),0.44568681716918945,False,,,24,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-08,1677251348,18.693856477737427,11820,DESKTOP-5426U45,127.0.0.1,18.693856477737427,0,24,0.005489349365234375
tensor(0.9564),tensor(0.3498),tensor(-15201.3994),0.5484662055969238,False,,,25,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-08,1677251348,19.24232268333435,11820,DESKTOP-5426U45,127.0.0.1,19.24232268333435,0,25,0.005489349365234375
tensor(0.9566),tensor(0.3481),tensor(-16248.3906),0.5120484828948975,False,,,26,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-09,1677251349,19.754371166229248,11820,DESKTOP-5426U45,127.0.0.1,19.754371166229248,0,26,0.005489349365234375
tensor(0.9566),tensor(0.3464),tensor(-17489.0176),0.45914769172668457,False,,,27,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-09,1677251349,20.213518857955933,11820,DESKTOP-5426U45,127.0.0.1,20.213518857955933,0,27,0.005489349365234375
tensor(0.9569),tensor(0.3447),tensor(-18853.4707),0.44916582107543945,False,,,28,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-10,1677251350,20.662684679031372,11820,DESKTOP-5426U45,127.0.0.1,20.662684679031372,0,28,0.005489349365234375
tensor(0.9579),tensor(0.3428),tensor(-20880.8262),0.4396822452545166,False,,,29,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-10,1677251350,21.10236692428589,11820,DESKTOP-5426U45,127.0.0.1,21.10236692428589,0,29,0.005489349365234375
tensor(0.9584),tensor(0.3410),tensor(-23570.2676),0.4376871585845947,False,,,30,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-10,1677251350,21.540054082870483,11820,DESKTOP-5426U45,127.0.0.1,21.540054082870483,0,30,0.005489349365234375
tensor(0.9581),tensor(0.3390),tensor(-27096.0664),0.43918514251708984,False,,,31,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-11,1677251351,21.979239225387573,11820,DESKTOP-5426U45,127.0.0.1,21.979239225387573,0,31,0.005489349365234375
tensor(0.9576),tensor(0.3371),tensor(-31558.0996),0.4446730613708496,False,,,32,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-11,1677251351,22.423912286758423,11820,DESKTOP-5426U45,127.0.0.1,22.423912286758423,0,32,0.005489349365234375
tensor(0.9579),tensor(0.3351),tensor(-36970.6367),0.43519115447998047,False,,,33,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-12,1677251352,22.859103441238403,11820,DESKTOP-5426U45,127.0.0.1,22.859103441238403,0,33,0.005489349365234375
