discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9723),tensor(0.2338),tensor(-903.6169),0.45964598655700684,False,,,46,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-19,1677251359,21.861377954483032,5364,DESKTOP-5426U45,127.0.0.1,21.861377954483032,0,46,0.00516200065612793
tensor(0.9728),tensor(0.2297),tensor(-861.2330),0.4536724090576172,False,,,47,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-19,1677251359,22.31505036354065,5364,DESKTOP-5426U45,127.0.0.1,22.31505036354065,0,47,0.00516200065612793
tensor(0.9738),tensor(0.2257),tensor(-822.8519),0.47959423065185547,False,,,48,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-20,1677251360,22.794644594192505,5364,DESKTOP-5426U45,127.0.0.1,22.794644594192505,0,48,0.00516200065612793
tensor(0.9733),tensor(0.2217),tensor(-788.6168),0.5205330848693848,False,,,49,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-20,1677251360,23.31517767906189,5364,DESKTOP-5426U45,127.0.0.1,23.31517767906189,0,49,0.00516200065612793
tensor(0.9745),tensor(0.2178),tensor(-760.2665),0.4686295986175537,False,,,50,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-21,1677251361,23.783807277679443,5364,DESKTOP-5426U45,127.0.0.1,23.783807277679443,0,50,0.00516200065612793
tensor(0.9750),tensor(0.2140),tensor(-736.4448),0.6213462352752686,False,,,51,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-21,1677251361,24.405153512954712,5364,DESKTOP-5426U45,127.0.0.1,24.405153512954712,0,51,0.00516200065612793
tensor(0.9755),tensor(0.2102),tensor(-715.0207),0.4516608715057373,False,,,52,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-22,1677251362,24.85681438446045,5364,DESKTOP-5426U45,127.0.0.1,24.85681438446045,0,52,0.00516200065612793
tensor(0.9765),tensor(0.2065),tensor(-694.9520),0.5579626560211182,False,,,53,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-22,1677251362,25.414777040481567,5364,DESKTOP-5426U45,127.0.0.1,25.414777040481567,0,53,0.00516200065612793
tensor(0.9775),tensor(0.2029),tensor(-675.7968),0.505561351776123,False,,,54,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-23,1677251363,25.92033839225769,5364,DESKTOP-5426U45,127.0.0.1,25.92033839225769,0,54,0.00516200065612793
tensor(0.9783),tensor(0.1994),tensor(-652.9804),0.4621422290802002,False,,,55,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-23,1677251363,26.38248062133789,5364,DESKTOP-5426U45,127.0.0.1,26.38248062133789,0,55,0.00516200065612793
tensor(0.9800),tensor(0.1959),tensor(-629.2385),0.4496638774871826,False,,,56,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-24,1677251364,26.832144498825073,5364,DESKTOP-5426U45,127.0.0.1,26.832144498825073,0,56,0.00516200065612793
tensor(0.9805),tensor(0.1924),tensor(-606.3864),0.5624551773071289,False,,,57,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-24,1677251364,27.394599676132202,5364,DESKTOP-5426U45,127.0.0.1,27.394599676132202,0,57,0.00516200065612793
tensor(0.9810),tensor(0.1891),tensor(-584.3450),0.44567203521728516,False,,,58,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-25,1677251365,27.840271711349487,5364,DESKTOP-5426U45,127.0.0.1,27.840271711349487,0,58,0.00516200065612793
tensor(0.9818),tensor(0.1859),tensor(-563.5112),0.43868470191955566,False,,,59,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-25,1677251365,28.278956413269043,5364,DESKTOP-5426U45,127.0.0.1,28.278956413269043,0,59,0.00516200065612793
tensor(0.9835),tensor(0.1827),tensor(-544.5287),0.44766974449157715,False,,,60,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-26,1677251366,28.72662615776062,5364,DESKTOP-5426U45,127.0.0.1,28.72662615776062,0,60,0.00516200065612793
tensor(0.9840),tensor(0.1797),tensor(-527.8918),0.439683198928833,False,,,61,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-26,1677251366,29.166309356689453,5364,DESKTOP-5426U45,127.0.0.1,29.166309356689453,0,61,0.00516200065612793
tensor(0.9845),tensor(0.1768),tensor(-512.8224),0.44217753410339355,False,,,62,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-27,1677251367,29.608486890792847,5364,DESKTOP-5426U45,127.0.0.1,29.608486890792847,0,62,0.00516200065612793
tensor(0.9858),tensor(0.1739),tensor(-500.1220),0.4331948757171631,False,,,63,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-27,1677251367,30.04168176651001,5364,DESKTOP-5426U45,127.0.0.1,30.04168176651001,0,63,0.00516200065612793
tensor(0.9870),tensor(0.1712),tensor(-489.1991),0.43868565559387207,False,,,64,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-28,1677251368,30.480367422103882,5364,DESKTOP-5426U45,127.0.0.1,30.480367422103882,0,64,0.00516200065612793
tensor(0.9878),tensor(0.1687),tensor(-479.4636),0.43221163749694824,False,,,65,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-28,1677251368,30.91257905960083,5364,DESKTOP-5426U45,127.0.0.1,30.91257905960083,0,65,0.00516200065612793
tensor(0.9890),tensor(0.1663),tensor(-470.2045),0.448153018951416,False,,,66,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-28,1677251368,31.360732078552246,5364,DESKTOP-5426U45,127.0.0.1,31.360732078552246,0,66,0.00516200065612793
tensor(0.9900),tensor(0.1640),tensor(-460.9386),0.4651365280151367,False,,,67,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-29,1677251369,31.825868606567383,5364,DESKTOP-5426U45,127.0.0.1,31.825868606567383,0,67,0.00516200065612793
tensor(0.9908),tensor(0.1620),tensor(-451.3368),0.5609569549560547,False,,,68,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-29,1677251369,32.38682556152344,5364,DESKTOP-5426U45,127.0.0.1,32.38682556152344,0,68,0.00516200065612793
tensor(0.9910),tensor(0.1601),tensor(-440.8649),0.4431767463684082,False,,,69,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-30,1677251370,32.830002307891846,5364,DESKTOP-5426U45,127.0.0.1,32.830002307891846,0,69,0.00516200065612793
tensor(0.9933),tensor(0.1584),tensor(-429.8007),0.43718838691711426,False,,,70,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-30,1677251370,33.26719069480896,5364,DESKTOP-5426U45,127.0.0.1,33.26719069480896,0,70,0.00516200065612793
tensor(0.9938),tensor(0.1569),tensor(-418.0937),0.44766926765441895,False,,,71,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-31,1677251371,33.71485996246338,5364,DESKTOP-5426U45,127.0.0.1,33.71485996246338,0,71,0.00516200065612793
tensor(0.9945),tensor(0.1554),tensor(-405.8172),0.44219207763671875,False,,,72,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-31,1677251371,34.1570520401001,5364,DESKTOP-5426U45,127.0.0.1,34.1570520401001,0,72,0.00516200065612793
tensor(0.9948),tensor(0.1541),tensor(-393.0186),0.44715452194213867,False,,,73,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-32,1677251372,34.604206562042236,5364,DESKTOP-5426U45,127.0.0.1,34.604206562042236,0,73,0.00516200065612793
tensor(0.9950),tensor(0.1530),tensor(-379.7888),0.5075569152832031,False,,,74,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-32,1677251372,35.11176347732544,5364,DESKTOP-5426U45,127.0.0.1,35.11176347732544,0,74,0.00516200065612793
tensor(0.9953),tensor(0.1519),tensor(-366.1763),0.45915722846984863,False,,,75,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-33,1677251373,35.57092070579529,5364,DESKTOP-5426U45,127.0.0.1,35.57092070579529,0,75,0.00516200065612793
tensor(0.9958),tensor(0.1509),tensor(-352.1606),0.42920732498168945,False,,,76,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-33,1677251373,36.00012803077698,5364,DESKTOP-5426U45,127.0.0.1,36.00012803077698,0,76,0.00516200065612793
tensor(0.9958),tensor(0.1500),tensor(-337.7872),0.4281895160675049,False,,,77,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-33,1677251373,36.42831754684448,5364,DESKTOP-5426U45,127.0.0.1,36.42831754684448,0,77,0.00516200065612793
tensor(0.9963),tensor(0.1492),tensor(-322.6748),0.4297018051147461,False,,,78,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-34,1677251374,36.85801935195923,5364,DESKTOP-5426U45,127.0.0.1,36.85801935195923,0,78,0.00516200065612793
tensor(0.9960),tensor(0.1484),tensor(-306.1965),0.5140464305877686,False,,,79,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-34,1677251374,37.372065782547,5364,DESKTOP-5426U45,127.0.0.1,37.372065782547,0,79,0.00516200065612793
tensor(0.9960),tensor(0.1477),tensor(-289.0352),0.4362025260925293,False,,,80,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-35,1677251375,37.808268308639526,5364,DESKTOP-5426U45,127.0.0.1,37.808268308639526,0,80,0.00516200065612793
tensor(0.9960),tensor(0.1470),tensor(-271.6202),0.42719221115112305,False,,,81,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-35,1677251375,38.23546051979065,5364,DESKTOP-5426U45,127.0.0.1,38.23546051979065,0,81,0.00516200065612793
tensor(0.9965),tensor(0.1464),tensor(-254.3163),0.43219733238220215,False,,,82,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-36,1677251376,38.66765785217285,5364,DESKTOP-5426U45,127.0.0.1,38.66765785217285,0,82,0.00516200065612793
tensor(0.9965),tensor(0.1458),tensor(-237.2638),0.43070006370544434,False,,,83,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-36,1677251376,39.098357915878296,5364,DESKTOP-5426U45,127.0.0.1,39.098357915878296,0,83,0.00516200065612793
tensor(0.9965),tensor(0.1452),tensor(-220.2358),0.4311983585357666,False,,,84,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-37,1677251377,39.52955627441406,5364,DESKTOP-5426U45,127.0.0.1,39.52955627441406,0,84,0.00516200065612793
tensor(0.9965),tensor(0.1446),tensor(-203.6544),0.4332113265991211,False,,,85,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-37,1677251377,39.962767601013184,5364,DESKTOP-5426U45,127.0.0.1,39.962767601013184,0,85,0.00516200065612793
tensor(0.9968),tensor(0.1441),tensor(-188.1505),0.44266200065612793,False,,,86,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-37,1677251377,40.40542960166931,5364,DESKTOP-5426U45,127.0.0.1,40.40542960166931,0,86,0.00516200065612793
tensor(0.9968),tensor(0.1435),tensor(-173.9327),0.44217824935913086,False,,,87,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-38,1677251378,40.84760785102844,5364,DESKTOP-5426U45,127.0.0.1,40.84760785102844,0,87,0.00516200065612793
tensor(0.9968),tensor(0.1431),tensor(-160.7802),0.4331948757171631,False,,,88,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-38,1677251378,41.280802726745605,5364,DESKTOP-5426U45,127.0.0.1,41.280802726745605,0,88,0.00516200065612793
tensor(0.9970),tensor(0.1426),tensor(-148.7486),0.4451735019683838,False,,,89,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-39,1677251379,41.72597622871399,5364,DESKTOP-5426U45,127.0.0.1,41.72597622871399,0,89,0.00516200065612793
tensor(0.9973),tensor(0.1421),tensor(-137.8372),0.5629539489746094,False,,,90,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-39,1677251379,42.2889301776886,5364,DESKTOP-5426U45,127.0.0.1,42.2889301776886,0,90,0.00516200065612793
tensor(0.9973),tensor(0.1417),tensor(-127.9429),0.4416799545288086,False,,,91,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-40,1677251380,42.73061013221741,5364,DESKTOP-5426U45,127.0.0.1,42.73061013221741,0,91,0.00516200065612793
tensor(0.9973),tensor(0.1412),tensor(-118.9800),0.4536581039428711,False,,,92,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-40,1677251380,43.18426823616028,5364,DESKTOP-5426U45,127.0.0.1,43.18426823616028,0,92,0.00516200065612793
tensor(0.9973),tensor(0.1408),tensor(-110.8540),0.4426767826080322,False,,,93,1f139_00001,38a44d0c2d6d4f7c99197a2e0abe0ca3,2023-02-24_16-09-41,1677251381,43.62694501876831,5364,DESKTOP-5426U45,127.0.0.1,43.62694501876831,0,93,0.00516200065612793
