discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9460),tensor(0.4529),tensor(-4731.3916),0.49009037017822266,False,,,20,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-27,1677488307,21.92593216896057,18416,DESKTOP-5426U45,127.0.0.1,21.92593216896057,0,20,0.005380868911743164
tensor(0.9460),tensor(0.4495),tensor(-4005.7800),0.8534145355224609,False,,,21,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-27,1677488307,22.779346704483032,18416,DESKTOP-5426U45,127.0.0.1,22.779346704483032,0,21,0.005380868911743164
tensor(0.9462),tensor(0.4460),tensor(-3419.7769),0.7625842094421387,False,,,22,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-28,1677488308,23.54193091392517,18416,DESKTOP-5426U45,127.0.0.1,23.54193091392517,0,22,0.005380868911743164
tensor(0.9470),tensor(0.4423),tensor(-2923.2446),0.8199753761291504,False,,,23,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-29,1677488309,24.36190629005432,18416,DESKTOP-5426U45,127.0.0.1,24.36190629005432,0,23,0.005380868911743164
tensor(0.9472),tensor(0.4384),tensor(-2499.2397),0.737130880355835,False,,,24,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-30,1677488310,25.099037170410156,18416,DESKTOP-5426U45,127.0.0.1,25.099037170410156,0,24,0.005380868911743164
tensor(0.9480),tensor(0.4345),tensor(-2154.0547),0.8060026168823242,False,,,25,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-31,1677488311,25.90503978729248,18416,DESKTOP-5426U45,127.0.0.1,25.90503978729248,0,25,0.005380868911743164
tensor(0.9480),tensor(0.4304),tensor(-1866.7828),0.6837301254272461,False,,,26,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-31,1677488311,26.588769912719727,18416,DESKTOP-5426U45,127.0.0.1,26.588769912719727,0,26,0.005380868911743164
tensor(0.9482),tensor(0.4260),tensor(-1629.4744),0.5444879531860352,False,,,27,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-32,1677488312,27.13325786590576,18416,DESKTOP-5426U45,127.0.0.1,27.13325786590576,0,27,0.005380868911743164
tensor(0.9485),tensor(0.4215),tensor(-1426.5404),0.6477968692779541,False,,,28,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-32,1677488312,27.781054735183716,18416,DESKTOP-5426U45,127.0.0.1,27.781054735183716,0,28,0.005380868911743164
tensor(0.9482),tensor(0.4169),tensor(-1252.4678),0.6293313503265381,False,,,29,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-33,1677488313,28.410386085510254,18416,DESKTOP-5426U45,127.0.0.1,28.410386085510254,0,29,0.005380868911743164
